timestamp,close,volume
1649899200000,0.02622,120930
1649899260000,0.02620,70827
1649899320000,0.02624,572594
1649899380000,0.02622,73372
1649899440000,0.02627,147261
1649899500000,0.02625,111005
1649899560000,0.02627,868013
1649899620000,0.02632,374300
1649899680000,0.02635,457962
1649899740000,0.02635,300392
1649899800000,0.02632,555544
1649899860000,0.02632,200931
1649899920000,0.02637,236556
1649899980000,0.02635,77879
1649900040000,0.02634,107073
1649900100000,0.02636,568560
1649900160000,0.02638,578356
1649900220000,0.02638,299941
1649900280000,0.02636,160593
1649900340000,0.02636,122282
1649900400000,0.02637,343245
1649900460000,0.02639,100617
1649900520000,0.02641,372807
1649900580000,0.02637,337819
1649900640000,0.02639,307203
1649900700000,0.02637,51721
1649900760000,0.02640,382355
1649900820000,0.02641,151819
1649900880000,0.02640,281538
1649900940000,0.02641,127704
1649901000000,0.02641,153198
1649901060000,0.02641,1329666
1649901120000,0.02644,67467
1649901180000,0.02661,6052927
1649901240000,0.02651,1464090
1649901300000,0.02653,250112
1649901360000,0.02657,230523
1649901420000,0.02654,302393
1649901480000,0.02655,168218
1649901540000,0.02651,544959
1649901600000,0.02651,493603
1649901660000,0.02647,192801
1649901720000,0.02648,1119497
1649901780000,0.02648,84538
1649901840000,0.02648,10582
1649901900000,0.02647,154708
1649901960000,0.02646,28304
1649902020000,0.02644,78928
1649902080000,0.02646,140239
1649902140000,0.02645,82727
1649902200000,0.02645,83884
1649902260000,0.02646,45539
1649902320000,0.02650,315112
1649902380000,0.02648,124355
1649902440000,0.02645,163685
1649902500000,0.02647,29300
1649902560000,0.02645,157329
1649902620000,0.02643,98393
1649902680000,0.02645,32547
1649902740000,0.02643,157686
1649902800000,0.02642,13195
1649902860000,0.02644,39278
1649902920000,0.02643,47453
1649902980000,0.02645,15654
1649903040000,0.02645,109683
1649903100000,0.02644,122065
1649903160000,0.02642,315599
1649903220000,0.02642,26962
1649903280000,0.02645,119356
1649903340000,0.02644,164506
1649903400000,0.02644,133505
1649903460000,0.02641,489819
1649903520000,0.02639,47686
1649903580000,0.02638,140370
1649903640000,0.02638,173649
1649903700000,0.02635,54097
1649903760000,0.02635,135538
1649903820000,0.02637,66108
1649903880000,0.02638,66900
1649903940000,0.02640,21816
1649904000000,0.02637,74626
1649904060000,0.02637,43248
1649904120000,0.02638,235604
1649904180000,0.02640,118256
1649904240000,0.02642,463543
1649904300000,0.02639,9843
1649904360000,0.02639,249377
1649904420000,0.02640,11671
1649904480000,0.02639,67859
1649904540000,0.02636,104967
1649904600000,0.02636,52768
1649904660000,0.02637,12294
1649904720000,0.02638,157057
1649904780000,0.02639,6700
1649904840000,0.02640,78041
1649904900000,0.02643,159965
1649904960000,0.02641,272155
1649905020000,0.02640,77533
1649905080000,0.02642,23812
1649905140000,0.02638,333204
1649905200000,0.02643,648514
1649905260000,0.02643,12863
1649905320000,0.02640,922437
1649905380000,0.02642,168700
1649905440000,0.02634,404120
1649905500000,0.02629,268051
1649905560000,0.02628,204729
1649905620000,0.02628,141887
1649905680000,0.02629,149645
1649905740000,0.02632,135299
1649905800000,0.02631,69936
1649905860000,0.02629,18048
1649905920000,0.02632,241825
1649905980000,0.02633,318670
1649906040000,0.02634,181149
1649906100000,0.02632,226626
1649906160000,0.02632,269167
1649906220000,0.02631,84250
1649906280000,0.02633,90508
1649906340000,0.02632,42261
1649906400000,0.02636,94914
1649906460000,0.02635,85704
1649906520000,0.02630,146423
1649906580000,0.02631,75622
1649906640000,0.02631,17661
1649906700000,0.02632,74784
1649906760000,0.02632,109618
1649906820000,0.02632,21380
1649906880000,0.02633,799167
1649906940000,0.02632,142235
1649907000000,0.02635,222116
1649907060000,0.02631,275178
1649907120000,0.02631,402814
1649907180000,0.02632,59586
1649907240000,0.02628,505732
1649907300000,0.02625,78069
1649907360000,0.02628,82840
1649907420000,0.02625,38226
1649907480000,0.02628,154021
1649907540000,0.02628,20238
1649907600000,0.02630,94351
1649907660000,0.02630,50409
1649907720000,0.02628,27665
1649907780000,0.02630,69880
1649907840000,0.02630,0
1649907900000,0.02629,42998
1649907960000,0.02628,94636
1649908020000,0.02629,50010
1649908080000,0.02632,122470
1649908140000,0.02631,20174
1649908200000,0.02631,150049
1649908260000,0.02632,197692
1649908320000,0.02641,3500235
1649908380000,0.02640,120790
1649908440000,0.02637,227602
1649908500000,0.02640,152576
1649908560000,0.02640,183932
1649908620000,0.02641,241664
1649908680000,0.02641,161253
1649908740000,0.02636,99418
1649908800000,0.02641,1538571
1649908860000,0.02641,95370
1649908920000,0.02637,431076
1649908980000,0.02635,117219
1649909040000,0.02635,96133
