timestamp,close,volume
1648783800000,62.4800,4049.9
1648783860000,64.5100,4060.3
1648783920000,66.3300,8114.9
1648783980000,65.4100,3640.4
1648784040000,64.3300,2538.7
1648784100000,65.3000,1761.5
1648784160000,66.1000,5778.6
1648784220000,66.1700,3975.7
1648784280000,67.5000,2777.9
1648784340000,67.0000,2918.0
1648784400000,67.1400,4569.7
1648784460000,67.1800,2273.9
1648784520000,66.9800,2271.1
1648784580000,67.9300,3094.9
1648784640000,68.1500,4588.2
1648784700000,69.5600,5041.3
1648784760000,71.1700,12474.5
1648784820000,70.2600,12862.3
1648784880000,69.7500,7887.6
1648784940000,68.1000,8989.4
1648785000000,68.2700,9712.7
1648785060000,67.7900,6919.9
1648785120000,68.2000,5227.1
1648785180000,69.2000,6160.7
1648785240000,69.0800,4411.8
1648785300000,69.2400,4559.8
1648785360000,69.1800,4769.1
1648785420000,69.4800,2470.9
1648785480000,68.5200,3258.5
1648785540000,68.8000,1488.4
1648785600000,69.1300,4278.1
1648785660000,68.9400,2546.9
1648785720000,68.5600,3177.8
1648785780000,68.5200,1183.7
1648785840000,67.5800,3527.7
1648785900000,66.2800,7805.3
1648785960000,67.4200,3665.8
1648786020000,67.4800,3015.0
1648786080000,66.9800,2176.2
1648786140000,68.3200,4250.1
1648786200000,67.5200,4242.1
1648786260000,67.1300,1714.1
1648786320000,66.9900,2546.5
1648786380000,67.1100,1428.5
1648786440000,67.6400,7275.4
1648786500000,67.5100,2421.7
1648786560000,67.4000,1779.7
1648786620000,67.3600,938.2
1648786680000,66.9400,1865.7
1648786740000,66.7000,1605.8
1648786800000,67.0800,1104.4
1648786860000,66.6600,2089.0
1648786920000,67.8600,1890.7
1648786980000,68.0200,3997.7
1648787040000,67.9200,1874.2
1648787100000,68.8100,2067.0
1648787160000,68.8000,2053.0
1648787220000,68.5000,1884.6
1648787280000,67.7400,3100.2
1648787340000,67.7500,1486.0
1648787400000,67.7600,2535.3
1648787460000,67.9100,1597.6
1648787520000,67.9500,1556.6
1648787580000,68.4100,1085.4
1648787640000,68.4200,1733.3
1648787700000,68.0300,899.2
1648787760000,68.9800,3708.5
1648787820000,69.1400,3716.0
1648787880000,70.8700,12214.9
1648787940000,72.0000,8225.0
1648788000000,72.7700,5829.0
1648788060000,71.0000,8442.5
1648788120000,71.1500,3152.1
1648788180000,70.0000,7572.8
1648788240000,70.3600,5800.3
1648788300000,70.9200,4191.4
1648788360000,71.5600,3139.5
1648788420000,71.1400,3257.1
1648788480000,71.0000,2119.0
1648788540000,71.0700,1880.9
