timestamp,close,volume
1650259560000,0.18315,534680
1650259620000,0.18328,381647
1650259680000,0.18395,235346
1650259740000,0.18381,105600
1650259800000,0.18369,230925
1650259860000,0.18367,168338
1650259920000,0.18370,44584
1650259980000,0.18358,19916
1650260040000,0.18353,128459
1650260100000,0.18367,100599
1650260160000,0.18355,44575
1650260220000,0.18352,95792
1650260280000,0.18356,27118
1650260340000,0.18344,24550
1650260400000,0.18382,73494
1650260460000,0.18387,64652
1650260520000,0.18393,58022
1650260580000,0.18371,65131
1650260640000,0.18379,33525
1650260700000,0.18398,137323
1650260760000,0.18402,61341
1650260820000,0.18354,117776
1650260880000,0.18361,72427
1650260940000,0.18342,83734
1650261000000,0.18361,15001
1650261060000,0.18437,668554
1650261120000,0.18403,233518
1650261180000,0.18389,240618
1650261240000,0.18377,100970
1650261300000,0.18394,69472
1650261360000,0.18378,90494
1650261420000,0.18375,35354
1650261480000,0.18369,179173
1650261540000,0.18388,101984
1650261600000,0.18391,60158
1650261660000,0.18393,144492
1650261720000,0.18409,72381
1650261780000,0.18401,69057
1650261840000,0.18399,115220
1650261900000,0.18417,130976
1650261960000,0.18401,70189
1650262020000,0.18427,26124
1650262080000,0.18451,133025
1650262140000,0.18446,27441
1650262200000,0.18443,24157
1650262260000,0.18394,156420
1650262320000,0.18396,178980
1650262380000,0.18394,55626
1650262440000,0.18414,22593
1650262500000,0.18406,34562
1650262560000,0.18420,38783
1650262620000,0.18415,17860
1650262680000,0.18433,13554
1650262740000,0.18432,20952
1650262800000,0.18422,89811
1650262860000,0.18425,25024
1650262920000,0.18427,24788
1650262980000,0.18439,83327
1650263040000,0.18420,27278
1650263100000,0.18422,25368
1650263160000,0.18416,17430
1650263220000,0.18450,40484
1650263280000,0.18447,137422
1650263340000,0.18450,190870
1650263400000,0.18434,310951
1650263460000,0.18444,189889
1650263520000,0.18418,59451
1650263580000,0.18446,98766
1650263640000,0.18423,116564
1650263700000,0.18445,80218
1650263760000,0.18448,130693
1650263820000,0.18454,234214
1650263880000,0.18477,93959
1650263940000,0.18488,179740
1650264000000,0.18485,172144
1650264060000,0.18464,35257
1650264120000,0.18450,64699
1650264180000,0.18467,63679
1650264240000,0.18453,67477
1650264300000,0.18458,133153
1650264360000,0.18448,82668
1650264420000,0.18447,55020
1650264480000,0.18453,19269
1650264540000,0.18434,33527
1650264600000,0.18448,60800
